instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,day_type
1441,2011-03-05,1,0,3,7,0,6,0,2,0.3,0.2727,1.0,0.2985,5.0,10.0,15.0,Weekend
1442,2011-03-05,1,0,3,8,0,6,0,2,0.3,0.2727,1.0,0.2985,11.0,34.0,45.0,Weekend
1443,2011-03-05,1,0,3,9,0,6,0,2,0.32,0.303,0.93,0.2239,15.0,48.0,63.0,Weekend
1444,2011-03-05,1,0,3,10,0,6,0,2,0.34,0.3333,0.93,0.194,34.0,69.0,103.0,Weekend
1445,2011-03-05,1,0,3,11,0,6,0,2,0.4,0.4091,0.76,0.2239,43.0,116.0,159.0,Weekend
1446,2011-03-05,1,0,3,12,0,6,0,2,0.44,0.4394,0.67,0.2537,46.0,121.0,167.0,Weekend
1447,2011-03-05,1,0,3,13,0,6,0,2,0.46,0.4545,0.67,0.2836,60.0,130.0,190.0,Weekend
1448,2011-03-05,1,0,3,14,0,6,0,2,0.48,0.4697,0.59,0.2836,80.0,118.0,198.0,Weekend
1449,2011-03-05,1,0,3,15,0,6,0,2,0.46,0.4545,0.63,0.2985,83.0,122.0,205.0,Weekend
1450,2011-03-05,1,0,3,16,0,6,0,2,0.48,0.4697,0.59,0.2985,74.0,130.0,204.0,Weekend
1451,2011-03-05,1,0,3,17,0,6,0,2,0.48,0.4697,0.59,0.3582,60.0,104.0,164.0,Weekend
1452,2011-03-05,1,0,3,18,0,6,0,2,0.48,0.4697,0.59,0.3284,37.0,115.0,152.0,Weekend
1453,2011-03-05,1,0,3,19,0,6,0,2,0.46,0.4545,0.67,0.3284,27.0,62.0,89.0,Weekend
1454,2011-03-05,1,0,3,20,0,6,0,2,0.44,0.4394,0.77,0.3284,12.0,58.0,70.0,Weekend
1455,2011-03-05,1,0,3,21,0,6,0,2,0.44,0.4394,0.72,0.3284,12.0,60.0,72.0,Weekend
1456,2011-03-05,1,0,3,22,0,6,0,2,0.42,0.4242,0.77,0.2985,16.0,47.0,63.0,Weekend
1457,2011-03-05,1,0,3,23,0,6,0,2,0.44,0.4394,0.77,0.2985,10.0,34.0,44.0,Weekend
1458,2011-03-06,1,0,3,0,0,0,0,2,0.42,0.4242,0.77,0.3582,11.0,41.0,52.0,Weekday
1459,2011-03-06,1,0,3,1,0,0,0,2,0.42,0.4242,0.77,0.2836,12.0,27.0,39.0,Weekday
1460,2011-03-06,1,0,3,2,0,0,0,2,0.4,0.4091,0.82,0.2836,5.0,27.0,32.0,Weekday
1461,2011-03-06,1,0,3,3,0,0,0,2,0.42,0.4242,0.82,0.2985,2.0,9.0,11.0,Weekday
1462,2011-03-06,1,0,3,4,0,0,0,2,0.42,0.4242,0.88,0.3582,0.0,3.0,3.0,Weekday
1463,2011-03-06,1,0,3,6,0,0,0,2,0.42,0.4242,0.94,0.3582,1.0,1.0,2.0,Weekday
1464,2011-03-06,1,0,3,7,0,0,0,3,0.42,0.4242,1.0,0.4478,0.0,5.0,5.0,Weekday
1465,2011-03-06,1,0,3,8,0,0,0,2,0.4,0.4091,1.0,0.2985,1.0,8.0,9.0,Weekday
1466,2011-03-06,1,0,3,9,0,0,0,2,0.42,0.4242,1.0,0.2836,4.0,18.0,22.0,Weekday
1467,2011-03-06,1,0,3,10,0,0,0,2,0.42,0.4242,1.0,0.2985,4.0,27.0,31.0,Weekday
1468,2011-03-06,1,0,3,11,0,0,0,2,0.42,0.4242,1.0,0.2239,18.0,44.0,62.0,Weekday
1469,2011-03-06,1,0,3,12,0,0,0,2,0.46,0.4545,0.94,0.3284,10.0,69.0,79.0,Weekday
1470,2011-03-06,1,0,3,13,0,0,0,2,0.46,0.4545,0.94,0.3582,22.0,83.0,105.0,Weekday
1471,2011-03-06,1,0,3,14,0,0,0,3,0.44,0.4394,1.0,0.2239,12.0,27.0,39.0,Weekday
1472,2011-03-06,1,0,3,15,0,0,0,3,0.44,0.4394,1.0,0.2239,3.0,4.0,7.0,Weekday
1473,2011-03-06,1,0,3,16,0,0,0,3,0.36,0.3333,1.0,0.2836,3.0,8.0,11.0,Weekday
1474,2011-03-06,1,0,3,17,0,0,0,3,0.34,0.303,1.0,0.2985,2.0,23.0,25.0,Weekday
1475,2011-03-06,1,0,3,18,0,0,0,3,0.32,0.2879,1.0,0.3582,0.0,23.0,23.0,Weekday
1476,2011-03-06,1,0,3,19,0,0,0,3,0.3,0.2576,1.0,0.4925,0.0,11.0,11.0,Weekday
1477,2011-03-06,1,0,3,20,0,0,0,3,0.28,0.2424,1.0,0.4179,3.0,8.0,11.0,Weekday
1478,2011-03-06,1,0,3,21,0,0,0,3,0.24,0.1818,0.93,0.6119,1.0,6.0,7.0,Weekday
1479,2011-03-06,1,0,3,22,0,0,0,2,0.22,0.197,1.0,0.3881,0.0,10.0,10.0,Weekday
1480,2011-03-06,1,0,3,23,0,0,0,2,0.22,0.197,1.0,0.4179,0.0,9.0,9.0,Weekday
1481,2011-03-07,1,0,3,0,0,1,1,3,0.2,0.1818,1.0,0.3284,0.0,4.0,4.0,Weekday
1482,2011-03-07,1,0,3,1,0,1,1,3,0.2,0.1818,1.0,0.3284,0.0,2.0,2.0,Weekday
1483,2011-03-07,1,0,3,3,0,1,1,1,0.2,0.1515,0.8,0.5821,0.0,1.0,1.0,Weekday
1484,2011-03-07,1,0,3,4,0,1,1,1,0.2,0.1515,0.8,0.5224,1.0,0.0,1.0,Weekday
1485,2011-03-07,1,0,3,5,0,1,1,1,0.2,0.1818,0.75,0.3582,0.0,1.0,1.0,Weekday
1486,2011-03-07,1,0,3,6,0,1,1,1,0.2,0.1818,0.75,0.3881,3.0,31.0,34.0,Weekday
1487,2011-03-07,1,0,3,7,0,1,1,1,0.2,0.1667,0.75,0.4179,3.0,88.0,91.0,Weekday
1488,2011-03-07,1,0,3,8,0,1,1,1,0.2,0.1818,0.75,0.3881,11.0,200.0,211.0,Weekday
1489,2011-03-07,1,0,3,9,0,1,1,1,0.22,0.1818,0.64,0.4627,5.0,129.0,134.0,Weekday
1490,2011-03-07,1,0,3,10,0,1,1,1,0.24,0.2121,0.6,0.2985,15.0,43.0,58.0,Weekday
1491,2011-03-07,1,0,3,11,0,1,1,1,0.26,0.2121,0.48,0.4478,19.0,41.0,60.0,Weekday
1492,2011-03-07,1,0,3,12,0,1,1,1,0.3,0.2727,0.42,0.4179,28.0,68.0,96.0,Weekday
1493,2011-03-07,1,0,3,13,0,1,1,1,0.32,0.2879,0.36,0.3881,16.0,54.0,70.0,Weekday
1494,2011-03-07,1,0,3,14,0,1,1,1,0.32,0.2879,0.36,0.4179,21.0,56.0,77.0,Weekday
1495,2011-03-07,1,0,3,15,0,1,1,1,0.34,0.303,0.31,0.3881,32.0,64.0,96.0,Weekday
1496,2011-03-07,1,0,3,16,0,1,1,1,0.34,0.303,0.31,0.3582,26.0,96.0,122.0,Weekday
1497,2011-03-07,1,0,3,17,0,1,1,1,0.34,0.303,0.29,0.3582,27.0,206.0,233.0,Weekday
1498,2011-03-07,1,0,3,18,0,1,1,1,0.32,0.303,0.31,0.2239,19.0,214.0,233.0,Weekday
1499,2011-03-07,1,0,3,19,0,1,1,1,0.3,0.2879,0.33,0.2239,11.0,134.0,145.0,Weekday
1500,2011-03-07,1,0,3,20,0,1,1,1,0.3,0.303,0.33,0.1642,5.0,87.0,92.0,Weekday
1501,2011-03-07,1,0,3,21,0,1,1,1,0.28,0.2727,0.38,0.2239,1.0,53.0,54.0,Weekday
1502,2011-03-07,1,0,3,22,0,1,1,1,0.26,0.2576,0.48,0.1642,1.0,34.0,35.0,Weekday
1503,2011-03-07,1,0,3,23,0,1,1,1,0.28,0.3182,0.48,0.0,0.0,22.0,22.0,Weekday
1504,2011-03-08,1,0,3,0,0,2,1,1,0.26,0.2879,0.48,0.0896,1.0,9.0,10.0,Weekday
1505,2011-03-08,1,0,3,1,0,2,1,1,0.24,0.2424,0.52,0.1343,0.0,4.0,4.0,Weekday
1506,2011-03-08,1,0,3,2,0,2,1,1,0.24,0.2424,0.52,0.1343,1.0,0.0,1.0,Weekday
1507,2011-03-08,1,0,3,3,0,2,1,1,0.24,0.2576,0.52,0.0896,5.0,2.0,7.0,Weekday
1508,2011-03-08,1,0,3,4,0,2,1,1,0.22,0.2727,0.64,0.0,0.0,2.0,2.0,Weekday
1509,2011-03-08,1,0,3,5,0,2,1,1,0.2,0.2273,0.69,0.1045,2.0,8.0,10.0,Weekday
1510,2011-03-08,1,0,3,6,0,2,1,1,0.2,0.2576,0.59,0.0,3.0,42.0,45.0,Weekday
1511,2011-03-08,1,0,3,7,0,2,1,1,0.18,0.197,0.64,0.1343,9.0,119.0,128.0,Weekday
1512,2011-03-08,1,0,3,8,0,2,1,1,0.22,0.2273,0.55,0.194,10.0,247.0,257.0,Weekday
1513,2011-03-08,1,0,3,9,0,2,1,1,0.26,0.2576,0.41,0.1642,11.0,140.0,151.0,Weekday
1514,2011-03-08,1,0,3,10,0,2,1,2,0.3,0.2879,0.33,0.194,25.0,46.0,71.0,Weekday
1515,2011-03-08,1,0,3,11,0,2,1,2,0.36,0.3485,0.25,0.1642,26.0,52.0,78.0,Weekday
1516,2011-03-08,1,0,3,12,0,2,1,2,0.36,0.3788,0.23,0.0,29.0,70.0,99.0,Weekday
1517,2011-03-08,1,0,3,13,0,2,1,2,0.38,0.3939,0.25,0.1045,25.0,73.0,98.0,Weekday
1518,2011-03-08,1,0,3,14,0,2,1,2,0.38,0.3939,0.2,0.0,16.0,56.0,72.0,Weekday
1519,2011-03-08,1,0,3,15,0,2,1,2,0.36,0.3788,0.18,0.0,35.0,77.0,112.0,Weekday
1520,2011-03-08,1,0,3,16,0,2,1,1,0.38,0.3939,0.27,0.1642,26.0,82.0,108.0,Weekday
1521,2011-03-08,1,0,3,17,0,2,1,1,0.36,0.3485,0.27,0.2239,39.0,209.0,248.0,Weekday
1522,2011-03-08,1,0,3,18,0,2,1,1,0.34,0.3333,0.27,0.194,21.0,214.0,235.0,Weekday
1523,2011-03-08,1,0,3,19,0,2,1,1,0.34,0.3485,0.31,0.1045,9.0,141.0,150.0,Weekday
1524,2011-03-08,1,0,3,20,0,2,1,1,0.32,0.3333,0.39,0.0896,2.0,74.0,76.0,Weekday
1525,2011-03-08,1,0,3,21,0,2,1,1,0.3,0.2879,0.49,0.194,7.0,68.0,75.0,Weekday
1526,2011-03-08,1,0,3,22,0,2,1,1,0.3,0.2879,0.49,0.2239,11.0,44.0,55.0,Weekday
1527,2011-03-08,1,0,3,23,0,2,1,1,0.28,0.2727,0.61,0.194,3.0,38.0,41.0,Weekday
1528,2011-03-09,1,0,3,0,0,3,1,1,0.26,0.2879,0.65,0.0896,0.0,9.0,9.0,Weekday
1529,2011-03-09,1,0,3,1,0,3,1,1,0.26,0.2727,0.52,0.1343,0.0,4.0,4.0,Weekday
1530,2011-03-09,1,0,3,2,0,3,1,1,0.26,0.2727,0.52,0.1343,1.0,1.0,2.0,Weekday
1531,2011-03-09,1,0,3,3,0,3,1,1,0.24,0.2576,0.7,0.0896,1.0,2.0,3.0,Weekday
1532,2011-03-09,1,0,3,4,0,3,1,1,0.24,0.2576,0.75,0.1045,0.0,2.0,2.0,Weekday
1533,2011-03-09,1,0,3,5,0,3,1,2,0.24,0.2424,0.81,0.1343,1.0,7.0,8.0,Weekday
1534,2011-03-09,1,0,3,6,0,3,1,2,0.24,0.2576,0.85,0.1045,5.0,44.0,49.0,Weekday
1535,2011-03-09,1,0,3,7,0,3,1,2,0.24,0.2424,0.87,0.1642,18.0,123.0,141.0,Weekday
1536,2011-03-09,1,0,3,8,0,3,1,2,0.24,0.2424,0.87,0.1343,11.0,238.0,249.0,Weekday
1537,2011-03-09,1,0,3,9,0,3,1,2,0.26,0.2424,0.87,0.2537,5.0,136.0,141.0,Weekday
1538,2011-03-09,1,0,3,10,0,3,1,2,0.3,0.2879,0.75,0.2537,8.0,49.0,57.0,Weekday
1539,2011-03-09,1,0,3,11,0,3,1,2,0.32,0.2879,0.76,0.3881,15.0,44.0,59.0,Weekday
1540,2011-03-09,1,0,3,12,0,3,1,2,0.32,0.303,0.76,0.2537,14.0,84.0,98.0,Weekday
1541,2011-03-09,1,0,3,13,0,3,1,2,0.32,0.2879,0.76,0.3582,17.0,82.0,99.0,Weekday
1542,2011-03-09,1,0,3,14,0,3,1,2,0.34,0.303,0.76,0.2985,10.0,61.0,71.0,Weekday
1543,2011-03-09,1,0,3,15,0,3,1,2,0.36,0.3333,0.71,0.2985,15.0,64.0,79.0,Weekday
1544,2011-03-09,1,0,3,16,0,3,1,2,0.34,0.303,0.76,0.3284,10.0,102.0,112.0,Weekday
1545,2011-03-09,1,0,3,17,0,3,1,2,0.34,0.303,0.76,0.2985,18.0,176.0,194.0,Weekday
1546,2011-03-09,1,0,3,18,0,3,1,2,0.34,0.3182,0.76,0.2537,12.0,176.0,188.0,Weekday
1547,2011-03-09,1,0,3,19,0,3,1,2,0.34,0.303,0.76,0.3284,11.0,123.0,134.0,Weekday
1548,2011-03-09,1,0,3,20,0,3,1,2,0.32,0.3182,0.87,0.194,4.0,87.0,91.0,Weekday
1549,2011-03-09,1,0,3,21,0,3,1,2,0.32,0.303,0.93,0.3284,10.0,52.0,62.0,Weekday
1550,2011-03-09,1,0,3,22,0,3,1,3,0.32,0.3182,0.93,0.1642,4.0,17.0,21.0,Weekday
1551,2011-03-09,1,0,3,23,0,3,1,3,0.34,0.3333,0.93,0.194,1.0,17.0,18.0,Weekday
1552,2011-03-10,1,0,3,0,0,4,1,3,0.34,0.3182,0.63,0.2537,3.0,0.0,3.0,Weekday
1553,2011-03-10,1,0,3,1,0,4,1,3,0.34,0.3182,0.63,0.2537,0.0,2.0,2.0,Weekday
1554,2011-03-10,1,0,3,2,0,4,1,3,0.34,0.3182,0.63,0.2537,0.0,1.0,1.0,Weekday
1555,2011-03-10,1,0,3,5,0,4,1,3,0.36,0.3485,0.63,0.194,1.0,2.0,3.0,Weekday
1556,2011-03-10,1,0,3,6,0,4,1,3,0.36,0.3333,0.63,0.3284,0.0,12.0,12.0,Weekday
1557,2011-03-10,1,0,3,7,0,4,1,3,0.38,0.3939,0.63,0.2239,1.0,36.0,37.0,Weekday
1558,2011-03-10,1,0,3,8,0,4,1,3,0.38,0.3939,0.63,0.2836,1.0,43.0,44.0,Weekday
1559,2011-03-10,1,0,3,9,0,4,1,3,0.4,0.4091,0.63,0.2239,1.0,23.0,24.0,Weekday
1560,2011-03-10,1,0,3,10,0,4,1,3,0.4,0.4091,0.63,0.1642,0.0,17.0,17.0,Weekday
1561,2011-03-10,1,0,3,11,0,4,1,3,0.4,0.4091,0.63,0.2537,6.0,5.0,11.0,Weekday
1562,2011-03-10,1,0,3,12,0,4,1,3,0.42,0.4242,0.63,0.2239,4.0,30.0,34.0,Weekday
1563,2011-03-10,1,0,3,13,0,4,1,3,0.42,0.4242,0.63,0.2239,1.0,11.0,12.0,Weekday
1564,2011-03-10,1,0,3,14,0,4,1,3,0.44,0.4394,0.63,0.2985,0.0,12.0,12.0,Weekday
1565,2011-03-10,1,0,3,15,0,4,1,3,0.44,0.4394,0.63,0.2239,3.0,11.0,14.0,Weekday
1566,2011-03-10,1,0,3,16,0,4,1,3,0.42,0.4242,0.63,0.2537,1.0,20.0,21.0,Weekday
1567,2011-03-10,1,0,3,17,0,4,1,2,0.44,0.4394,0.63,0.3881,2.0,109.0,111.0,Weekday
1568,2011-03-10,1,0,3,18,0,4,1,3,0.44,0.4394,0.63,0.3582,2.0,80.0,82.0,Weekday
1569,2011-03-10,1,0,3,19,0,4,1,3,0.44,0.4394,0.63,0.5821,5.0,51.0,56.0,Weekday
1570,2011-03-10,1,0,3,20,0,4,1,3,0.36,0.3333,0.63,0.3284,9.0,29.0,38.0,Weekday
1571,2011-03-10,1,0,3,21,0,4,1,3,0.36,0.3485,0.63,0.2239,1.0,27.0,28.0,Weekday
1572,2011-03-10,1,0,3,22,0,4,1,2,0.34,0.3333,0.63,0.1343,4.0,30.0,34.0,Weekday
1573,2011-03-10,1,0,3,23,0,4,1,3,0.34,0.3485,0.63,0.0896,1.0,26.0,27.0,Weekday
1574,2011-03-11,1,0,3,0,0,5,1,2,0.34,0.3485,1.0,0.0896,0.0,6.0,6.0,Weekend
1575,2011-03-11,1,0,3,1,0,5,1,3,0.34,0.3485,1.0,0.1045,0.0,8.0,8.0,Weekend
1576,2011-03-11,1,0,3,2,0,5,1,3,0.34,0.3485,1.0,0.1045,2.0,3.0,5.0,Weekend
1577,2011-03-11,1,0,3,3,0,5,1,2,0.32,0.3333,0.93,0.0896,0.0,2.0,2.0,Weekend
1578,2011-03-11,1,0,3,5,0,5,1,1,0.3,0.2879,0.81,0.2239,1.0,6.0,7.0,Weekend
1579,2011-03-11,1,0,3,6,0,5,1,1,0.26,0.2424,0.81,0.2836,1.0,31.0,32.0,Weekend
1580,2011-03-11,1,0,3,7,0,5,1,1,0.26,0.2576,0.7,0.194,10.0,104.0,114.0,Weekend
1581,2011-03-11,1,0,3,8,0,5,1,1,0.28,0.2727,0.7,0.2537,15.0,244.0,259.0,Weekend
1582,2011-03-11,1,0,3,9,0,5,1,2,0.3,0.2879,0.61,0.2836,13.0,143.0,156.0,Weekend
1583,2011-03-11,1,0,3,10,0,5,1,2,0.32,0.303,0.57,0.2985,18.0,60.0,78.0,Weekend
1584,2011-03-11,1,0,3,11,0,5,1,2,0.32,0.303,0.57,0.2985,14.0,67.0,81.0,Weekend
1585,2011-03-11,1,0,3,12,0,5,1,2,0.34,0.3182,0.53,0.2537,15.0,96.0,111.0,Weekend
1586,2011-03-11,1,0,3,13,0,5,1,1,0.36,0.3333,0.53,0.2537,15.0,92.0,107.0,Weekend
1587,2011-03-11,1,0,3,14,0,5,1,2,0.36,0.3333,0.5,0.3582,25.0,64.0,89.0,Weekend
1588,2011-03-11,1,0,3,15,0,5,1,2,0.34,0.3182,0.53,0.2537,21.0,64.0,85.0,Weekend
1589,2011-03-11,1,0,3,16,0,5,1,2,0.34,0.303,0.49,0.2985,18.0,95.0,113.0,Weekend
1590,2011-03-11,1,0,3,17,0,5,1,1,0.34,0.3182,0.49,0.2239,23.0,200.0,223.0,Weekend
1591,2011-03-11,1,0,3,18,0,5,1,1,0.32,0.303,0.49,0.3284,19.0,134.0,153.0,Weekend
1592,2011-03-11,1,0,3,19,0,5,1,1,0.3,0.2727,0.56,0.3284,7.0,111.0,118.0,Weekend
1593,2011-03-11,1,0,3,20,0,5,1,1,0.3,0.303,0.56,0.1642,6.0,70.0,76.0,Weekend
1594,2011-03-11,1,0,3,21,0,5,1,2,0.3,0.2879,0.52,0.2537,10.0,43.0,53.0,Weekend
1595,2011-03-11,1,0,3,22,0,5,1,1,0.3,0.303,0.52,0.1642,11.0,53.0,64.0,Weekend
1596,2011-03-11,1,0,3,23,0,5,1,1,0.3,0.2879,0.52,0.2537,3.0,34.0,37.0,Weekend
1597,2011-03-12,1,0,3,0,0,6,0,1,0.26,0.2727,0.6,0.1343,4.0,30.0,34.0,Weekend
1598,2011-03-12,1,0,3,1,0,6,0,1,0.24,0.2273,0.65,0.194,3.0,15.0,18.0,Weekend
1599,2011-03-12,1,0,3,2,0,6,0,1,0.24,0.2273,0.65,0.194,0.0,14.0,14.0,Weekend
1600,2011-03-12,1,0,3,3,0,6,0,1,0.24,0.2273,0.65,0.2537,1.0,6.0,7.0,Weekend
1601,2011-03-12,1,0,3,4,0,6,0,1,0.24,0.2273,0.65,0.2537,0.0,1.0,1.0,Weekend
1602,2011-03-12,1,0,3,5,0,6,0,1,0.22,0.2273,0.69,0.194,0.0,2.0,2.0,Weekend
1603,2011-03-12,1,0,3,6,0,6,0,1,0.22,0.2121,0.75,0.2537,2.0,2.0,4.0,Weekend
1604,2011-03-12,1,0,3,7,0,6,0,1,0.24,0.2273,0.7,0.194,4.0,19.0,23.0,Weekend
1605,2011-03-12,1,0,3,8,0,6,0,1,0.26,0.2576,0.65,0.1642,9.0,44.0,53.0,Weekend
1606,2011-03-12,1,0,3,9,0,6,0,1,0.28,0.2879,0.65,0.1045,25.0,76.0,101.0,Weekend
1607,2011-03-12,1,0,3,10,0,6,0,1,0.32,0.303,0.66,0.2239,21.0,78.0,99.0,Weekend
1608,2011-03-12,1,0,3,11,0,6,0,1,0.34,0.303,0.49,0.3284,36.0,83.0,119.0,Weekend
1609,2011-03-12,1,0,3,12,0,6,0,1,0.34,0.3182,0.53,0.2836,51.0,107.0,158.0,Weekend
1610,2011-03-12,1,0,3,13,0,6,0,1,0.36,0.3333,0.51,0.3582,62.0,95.0,157.0,Weekend
1611,2011-03-12,1,0,3,14,0,6,0,1,0.4,0.4091,0.5,0.4478,70.0,96.0,166.0,Weekend
1612,2011-03-12,1,0,3,15,0,6,0,1,0.42,0.4242,0.44,0.4925,81.0,101.0,182.0,Weekend
1613,2011-03-12,1,0,3,16,0,6,0,1,0.46,0.4545,0.41,0.4478,100.0,144.0,244.0,Weekend
1614,2011-03-12,1,0,3,17,0,6,0,1,0.46,0.4545,0.44,0.3284,99.0,114.0,213.0,Weekend
1615,2011-03-12,1,0,3,18,0,6,0,1,0.42,0.4242,0.54,0.1642,54.0,91.0,145.0,Weekend
1616,2011-03-12,1,0,3,19,0,6,0,1,0.42,0.4242,0.54,0.0896,26.0,86.0,112.0,Weekend
1617,2011-03-12,1,0,3,20,0,6,0,1,0.4,0.4091,0.58,0.1045,22.0,64.0,86.0,Weekend
1618,2011-03-12,1,0,3,21,0,6,0,1,0.38,0.3939,0.62,0.0,36.0,46.0,82.0,Weekend
1619,2011-03-12,1,0,3,22,0,6,0,1,0.36,0.3788,0.71,0.0,7.0,56.0,63.0,Weekend
1620,2011-03-12,1,0,3,23,0,6,0,1,0.38,0.3939,0.66,0.0896,11.0,38.0,49.0,Weekend
1621,2011-03-13,1,0,3,0,0,0,0,1,0.38,0.3939,0.62,0.1045,3.0,35.0,38.0,Weekday
1622,2011-03-13,1,0,3,1,0,0,0,1,0.36,0.3485,0.66,0.1343,10.0,23.0,33.0,Weekday
1623,2011-03-13,1,0,3,3,0,0,0,1,0.34,0.3333,0.76,0.1343,6.0,17.0,23.0,Weekday
1624,2011-03-13,1,0,3,4,0,0,0,1,0.34,0.3333,0.66,0.1642,4.0,9.0,13.0,Weekday
1625,2011-03-13,1,0,3,5,0,0,0,1,0.36,0.3485,0.62,0.1343,0.0,3.0,3.0,Weekday
1626,2011-03-13,1,0,3,6,0,0,0,1,0.34,0.3636,0.66,0.0,0.0,2.0,2.0,Weekday
1627,2011-03-13,1,0,3,7,0,0,0,1,0.36,0.3485,0.62,0.194,2.0,8.0,10.0,Weekday
1628,2011-03-13,1,0,3,8,0,0,0,1,0.4,0.4091,0.5,0.2985,11.0,23.0,34.0,Weekday
1629,2011-03-13,1,0,3,9,0,0,0,1,0.4,0.4091,0.5,0.4179,8.0,36.0,44.0,Weekday
1630,2011-03-13,1,0,3,10,0,0,0,1,0.42,0.4242,0.47,0.2537,36.0,86.0,122.0,Weekday
1631,2011-03-13,1,0,3,11,0,0,0,1,0.44,0.4394,0.41,0.4179,88.0,93.0,181.0,Weekday
1632,2011-03-13,1,0,3,12,0,0,0,1,0.46,0.4545,0.38,0.3881,74.0,120.0,194.0,Weekday
1633,2011-03-13,1,0,3,13,0,0,0,1,0.46,0.4545,0.38,0.3881,97.0,124.0,221.0,Weekday
1634,2011-03-13,1,0,3,14,0,0,0,1,0.46,0.4545,0.41,0.2985,114.0,106.0,220.0,Weekday
1635,2011-03-13,1,0,3,15,0,0,0,1,0.48,0.4697,0.39,0.3284,114.0,155.0,269.0,Weekday
1636,2011-03-13,1,0,3,16,0,0,0,1,0.46,0.4545,0.41,0.3881,114.0,132.0,246.0,Weekday
1637,2011-03-13,1,0,3,17,0,0,0,1,0.44,0.4394,0.41,0.3582,98.0,143.0,241.0,Weekday
1638,2011-03-13,1,0,3,18,0,0,0,1,0.4,0.4091,0.43,0.3582,55.0,92.0,147.0,Weekday
1639,2011-03-13,1,0,3,19,0,0,0,1,0.36,0.3333,0.5,0.3582,28.0,73.0,101.0,Weekday
1640,2011-03-13,1,0,3,20,0,0,0,1,0.32,0.303,0.57,0.2985,23.0,54.0,77.0,Weekday
1641,2011-03-13,1,0,3,21,0,0,0,1,0.3,0.2879,0.56,0.2537,9.0,49.0,58.0,Weekday
1642,2011-03-13,1,0,3,22,0,0,0,1,0.3,0.2727,0.56,0.3284,8.0,29.0,37.0,Weekday
1643,2011-03-13,1,0,3,23,0,0,0,1,0.26,0.2576,0.65,0.2239,5.0,23.0,28.0,Weekday
1644,2011-03-14,1,0,3,0,0,1,1,1,0.26,0.2727,0.65,0.1045,4.0,7.0,11.0,Weekday
1645,2011-03-14,1,0,3,1,0,1,1,1,0.26,0.2879,0.65,0.0896,0.0,1.0,1.0,Weekday
1646,2011-03-14,1,0,3,2,0,1,1,1,0.26,0.2879,0.65,0.0896,0.0,1.0,1.0,Weekday
1647,2011-03-14,1,0,3,3,0,1,1,1,0.26,0.2727,0.65,0.1343,0.0,3.0,3.0,Weekday
1648,2011-03-14,1,0,3,5,0,1,1,1,0.24,0.2424,0.7,0.1343,0.0,8.0,8.0,Weekday
1649,2011-03-14,1,0,3,6,0,1,1,1,0.26,0.2727,0.65,0.1343,1.0,27.0,28.0,Weekday
1650,2011-03-14,1,0,3,7,0,1,1,2,0.28,0.3182,0.61,0.0,4.0,84.0,88.0,Weekday
1651,2011-03-14,1,0,3,8,0,1,1,2,0.3,0.303,0.56,0.1343,24.0,217.0,241.0,Weekday
1652,2011-03-14,1,0,3,9,0,1,1,1,0.32,0.303,0.53,0.3284,13.0,127.0,140.0,Weekday
1653,2011-03-14,1,0,3,10,0,1,1,1,0.34,0.3182,0.42,0.2537,27.0,57.0,84.0,Weekday
1654,2011-03-14,1,0,3,11,0,1,1,1,0.36,0.3333,0.4,0.2537,26.0,45.0,71.0,Weekday
1655,2011-03-14,1,0,3,12,0,1,1,1,0.38,0.3939,0.37,0.0,40.0,54.0,94.0,Weekday
1656,2011-03-14,1,0,3,13,0,1,1,1,0.38,0.3939,0.36,0.3284,24.0,51.0,75.0,Weekday
1657,2011-03-14,1,0,3,14,0,1,1,2,0.38,0.3939,0.34,0.0,27.0,52.0,79.0,Weekday
1658,2011-03-14,1,0,3,15,0,1,1,1,0.38,0.3939,0.37,0.1642,24.0,77.0,101.0,Weekday
1659,2011-03-14,1,0,3,16,0,1,1,1,0.4,0.4091,0.35,0.1045,27.0,80.0,107.0,Weekday
1660,2011-03-14,1,0,3,17,0,1,1,1,0.38,0.3939,0.4,0.194,42.0,229.0,271.0,Weekday
1661,2011-03-14,1,0,3,18,0,1,1,1,0.36,0.3636,0.4,0.1045,25.0,210.0,235.0,Weekday
1662,2011-03-14,1,0,3,19,0,1,1,1,0.36,0.3485,0.43,0.1343,17.0,133.0,150.0,Weekday
1663,2011-03-14,1,0,3,20,0,1,1,1,0.34,0.3182,0.46,0.2239,23.0,106.0,129.0,Weekday
1664,2011-03-14,1,0,3,21,0,1,1,1,0.34,0.3333,0.46,0.1343,5.0,58.0,63.0,Weekday
1665,2011-03-14,1,0,3,22,0,1,1,1,0.32,0.3333,0.49,0.1045,4.0,43.0,47.0,Weekday
1666,2011-03-14,1,0,3,23,0,1,1,1,0.32,0.3485,0.53,0.0,2.0,17.0,19.0,Weekday
1667,2011-03-15,1,0,3,0,0,2,1,1,0.32,0.3485,0.53,0.0,7.0,7.0,14.0,Weekday
1668,2011-03-15,1,0,3,1,0,2,1,1,0.3,0.303,0.62,0.0896,4.0,6.0,10.0,Weekday
1669,2011-03-15,1,0,3,2,0,2,1,1,0.3,0.303,0.62,0.0896,1.0,2.0,3.0,Weekday
